B;C;D;E;F
26/12/2015;DG#15;0;0;#DIV/0!
26/12/2015;DG#16;0;0;#DIV/0!
26/12/2015;DG#17;0;40;#DIV/0!
26/12/2015;DG#18;88408;18688;211,38
26/12/2015;DG#19;0;0;#DIV/0!
26/12/2015;DG#20;89312;18790;210,39
26/12/2015;DG#21;90112;18988;210,72
26/12/2015;DG#22;0;78;#DIV/0!
26/12/2015;DG#23;0;0;#DIV/0!
27/12/2015;DG#01;0;0;#DIV/0!
27/12/2015;DG#02;0;0;#DIV/0!
27/12/2015;DG#03;0;4;#DIV/0!
27/12/2015;DG#04;0;0;#DIV/0!
27/12/2015;DG#05;0;0;#DIV/0!
27/12/2015;DG#06;0;0;#DIV/0!
27/12/2015;DG#07;0;0;#DIV/0!
27/12/2015;DG#08;0;0;#DIV/0!
27/12/2015;DG#09;0;0;#DIV/0!
27/12/2015;DG#10;0;0;#DIV/0!
27/12/2015;DG#11;0;0;#DIV/0!
27/12/2015;DG#12;0;0;#DIV/0!
27/12/2015;DG#13;0;0;#DIV/0!
27/12/2015;DG#14;0;0;#DIV/0!
27/12/2015;DG#15;0;0;#DIV/0!
27/12/2015;DG#16;0;0;#DIV/0!
27/12/2015;DG#17;0;0;#DIV/0!
27/12/2015;DG#18;196424;39292;200,04
27/12/2015;DG#19;0;0;#DIV/0!
27/12/2015;DG#20;197416;41396;209,69
27/12/2015;DG#21;197560;41612;210,63
27/12/2015;DG#22;0;0;#DIV/0!
27/12/2015;DG#23;0;0;#DIV/0!
28/12/2015;DG#01;0;0;#DIV/0!
28/12/2015;DG#02;0;0;#DIV/0!
28/12/2015;DG#03;0;8;#DIV/0!
28/12/2015;DG#04;0;0;#DIV/0!
28/12/2015;DG#05;0;0;#DIV/0!
28/12/2015;DG#06;0;0;#DIV/0!
28/12/2015;DG#07;0;0;#DIV/0!
28/12/2015;DG#08;0;0;#DIV/0!
28/12/2015;DG#09;0;0;#DIV/0!
28/12/2015;DG#10;0;0;#DIV/0!
28/12/2015;DG#11;0;0;#DIV/0!
28/12/2015;DG#12;0;4;#DIV/0!
28/12/2015;DG#13;0;0;#DIV/0!
28/12/2015;DG#14;0;0;#DIV/0!
28/12/2015;DG#15;0;0;#DIV/0!
28/12/2015;DG#16;0;0;#DIV/0!
28/12/2015;DG#17;91248;19420;212,83
28/12/2015;DG#18;104;328;3153,85
28/12/2015;DG#19;0;0;#DIV/0!
28/12/2015;DG#20;136736;28716;210,01
28/12/2015;DG#21;130896;27602;210,87
28/12/2015;DG#22;0;52;#DIV/0!
28/12/2015;DG#23;0;28;#DIV/0!
29/12/2015;DG#01;0;0;#DIV/0!
29/12/2015;DG#02;0;0;#DIV/0!
29/12/2015;DG#03;0;2;#DIV/0!
29/12/2015;DG#04;0;0;#DIV/0!
29/12/2015;DG#05;0;0;#DIV/0!
29/12/2015;DG#06;0;0;#DIV/0!
29/12/2015;DG#07;0;0;#DIV/0!
29/12/2015;DG#08;0;0;#DIV/0!
29/12/2015;DG#09;0;0;#DIV/0!
29/12/2015;DG#10;0;0;#DIV/0!
29/12/2015;DG#11;0;0;#DIV/0!
29/12/2015;DG#12;0;8;#DIV/0!
29/12/2015;DG#13;0;0;#DIV/0!
29/12/2015;DG#14;0;0;#DIV/0!
29/12/2015;DG#15;0;0;#DIV/0!
29/12/2015;DG#16;0;0;#DIV/0!
29/12/2015;DG#17;0;28;#DIV/0!
29/12/2015;DG#18;138184;29540;213,77
29/12/2015;DG#19;20720;4468;215,64
29/12/2015;DG#20;134800;28442;210,99
29/12/2015;DG#21;133840;28284;211,33
29/12/2015;DG#22;0;0;#DIV/0!
29/12/2015;DG#23;0;0;#DIV/0!
30/12/2015;DG#01;0;0;#DIV/0!
30/12/2015;DG#02;0;0;#DIV/0!
30/12/2015;DG#03;0;2;#DIV/0!
30/12/2015;DG#04;0;0;#DIV/0!
30/12/2015;DG#05;0;0;#DIV/0!
30/12/2015;DG#06;0;0;#DIV/0!
30/12/2015;DG#07;0;0;#DIV/0!
30/12/2015;DG#08;0;0;#DIV/0!
30/12/2015;DG#09;0;0;#DIV/0!
30/12/2015;DG#10;0;0;#DIV/0!
30/12/2015;DG#11;0;0;#DIV/0!
30/12/2015;DG#12;0;0;#DIV/0!
30/12/2015;DG#13;0;0;#DIV/0!
30/12/2015;DG#14;0;0;#DIV/0!
30/12/2015;DG#15;0;0;#DIV/0!
30/12/2015;DG#16;0;0;#DIV/0!
30/12/2015;DG#17;0;80;#DIV/0!
30/12/2015;DG#18;142384;30432;213,73
30/12/2015;DG#19;0;0;#DIV/0!
30/12/2015;DG#20;140648;29652;210,82
30/12/2015;DG#21;135648;28630;211,06
30/12/2015;DG#22;0;92;#DIV/0!
30/12/2015;DG#23;0;0;#DIV/0!
31/12/2015;DG#01;0;12;#DIV/0!
31/12/2015;DG#02;0;0;#DIV/0!
31/12/2015;DG#03;0;12;#DIV/0!
31/12/2015;DG#04;0;0;#DIV/0!
31/12/2015;DG#05;0;0;#DIV/0!
31/12/2015;DG#06;0;0;#DIV/0!
31/12/2015;DG#07;0;0;#DIV/0!
31/12/2015;DG#08;0;0;#DIV/0!
31/12/2015;DG#09;0;0;#DIV/0!
31/12/2015;DG#10;0;0;#DIV/0!
31/12/2015;DG#11;0;0;#DIV/0!
31/12/2015;DG#12;0;0;#DIV/0!
31/12/2015;DG#13;0;0;#DIV/0!
31/12/2015;DG#14;0;0;#DIV/0!
31/12/2015;DG#15;0;0;#DIV/0!
31/12/2015;DG#16;0;0;#DIV/0!
31/12/2015;DG#17;0;16;#DIV/0!
31/12/2015;DG#18;24664;5290;214,48
31/12/2015;DG#19;0;0;#DIV/0!
31/12/2015;DG#20;24848;5236;210,72
31/12/2015;DG#21;24936;5278;211,66
31/12/2015;DG#22;0;8;#DIV/0!
31/12/2015;DG#23;0;88;#DIV/0!
01/01/2016;DG#01;0;6;#DIV/0!
01/01/2016;DG#02;0;0;#DIV/0!
01/01/2016;DG#03;0;18;#DIV/0!
01/01/2016;DG#04;0;0;#DIV/0!
01/01/2016;DG#05;0;0;#DIV/0!
01/01/2016;DG#06;0;2;#DIV/0!
01/01/2016;DG#07;0;0;#DIV/0!
01/01/2016;DG#08;0;0;#DIV/0!
01/01/2016;DG#09;0;0;#DIV/0!
01/01/2016;DG#10;0;0;#DIV/0!
01/01/2016;DG#11;0;0;#DIV/0!
01/01/2016;DG#12;0;2;#DIV/0!
01/01/2016;DG#13;0;0;#DIV/0!
01/01/2016;DG#14;0;0;#DIV/0!
01/01/2016;DG#15;0;0;#DIV/0!
01/01/2016;DG#16;0;0;#DIV/0!
01/01/2016;DG#17;0;10;#DIV/0!
01/01/2016;DG#18;43928;9392;213,8
01/01/2016;DG#19;0;0;#DIV/0!
01/01/2016;DG#20;44000;9244;210,09
01/01/2016;DG#21;0;4;#DIV/0!
01/01/2016;DG#22;42320;8912;210,59
01/01/2016;DG#23;0;66;#DIV/0!
02/01/2016;DG#01;0;0;#DIV/0!
02/01/2016;DG#02;0;0;#DIV/0!
02/01/2016;DG#03;0;0;#DIV/0!
02/01/2016;DG#04;0;0;#DIV/0!
02/01/2016;DG#05;0;0;#DIV/0!
02/01/2016;DG#06;0;2;#DIV/0!
02/01/2016;DG#07;0;0;#DIV/0!
02/01/2016;DG#08;0;0;#DIV/0!
02/01/2016;DG#09;0;0;#DIV/0!
02/01/2016;DG#10;0;0;#DIV/0!
02/01/2016;DG#11;0;0;#DIV/0!
02/01/2016;DG#12;0;0;#DIV/0!
02/01/2016;DG#13;0;0;#DIV/0!
02/01/2016;DG#14;0;0;#DIV/0!
02/01/2016;DG#15;0;0;#DIV/0!
02/01/2016;DG#16;0;0;#DIV/0!
02/01/2016;DG#17;0;2;#DIV/0!
02/01/2016;DG#18;66056;14158;214,33
02/01/2016;DG#19;0;0;#DIV/0!
02/01/2016;DG#20;61504;12900;209,74
02/01/2016;DG#21;0;0;#DIV/0!
02/01/2016;DG#22;63504;13404;211,07
02/01/2016;DG#23;0;0;#DIV/0!
03/01/2016;DG#01;0;0;#DIV/0!
03/01/2016;DG#02;0;0;#DIV/0!
03/01/2016;DG#03;0;0;#DIV/0!
03/01/2016;DG#04;0;0;#DIV/0!
03/01/2016;DG#05;0;0;#DIV/0!
03/01/2016;DG#06;0;0;#DIV/0!
03/01/2016;DG#07;0;0;#DIV/0!
03/01/2016;DG#08;0;0;#DIV/0!
03/01/2016;DG#09;0;0;#DIV/0!
03/01/2016;DG#10;0;0;#DIV/0!
03/01/2016;DG#11;0;0;#DIV/0!
03/01/2016;DG#12;0;2;#DIV/0!
03/01/2016;DG#13;0;0;#DIV/0!
03/01/2016;DG#14;0;0;#DIV/0!
03/01/2016;DG#15;0;0;#DIV/0!
03/01/2016;DG#16;0;0;#DIV/0!
03/01/2016;DG#17;41648;9156;219,84
03/01/2016;DG#18;15744;3384;214,94
03/01/2016;DG#19;0;2;#DIV/0!
03/01/2016;DG#20;61480;13038;212,07
03/01/2016;DG#21;0;62;#DIV/0!
03/01/2016;DG#22;63240;13348;211,07
03/01/2016;DG#23;0;0;#DIV/0!
04/01/2016;DG#01;0;0;#DIV/0!
04/01/2016;DG#02;0;0;#DIV/0!
04/01/2016;DG#03;0;864;#DIV/0!
04/01/2016;DG#04;0;0;#DIV/0!
04/01/2016;DG#05;0;68;#DIV/0!
04/01/2016;DG#06;0;410;#DIV/0!
04/01/2016;DG#07;0;0;#DIV/0!
04/01/2016;DG#08;0;16;#DIV/0!
04/01/2016;DG#09;0;82;#DIV/0!
04/01/2016;DG#10;0;0;#DIV/0!
04/01/2016;DG#11;0;0;#DIV/0!
04/01/2016;DG#12;0;0;#DIV/0!
04/01/2016;DG#13;0;0;#DIV/0!
04/01/2016;DG#14;0;0;#DIV/0!
04/01/2016;DG#15;0;0;#DIV/0!
04/01/2016;DG#16;0;0;#DIV/0!
04/01/2016;DG#17;23560;5066;215,03
04/01/2016;DG#18;178344;38176;214,06
04/01/2016;DG#19;0;0;#DIV/0!
04/01/2016;DG#20;201704;42470;210,56
04/01/2016;DG#21;0;0;#DIV/0!
04/01/2016;DG#22;198832;41664;209,54
04/01/2016;DG#23;0;4;#DIV/0!
05/01/2016;DG#01;0;0;#DIV/0!
05/01/2016;DG#02;0;0;#DIV/0!
05/01/2016;DG#03;41984;9180;218,65
05/01/2016;DG#04;0;0;#DIV/0!
05/01/2016;DG#05;0;0;#DIV/0!
05/01/2016;DG#06;0;226;#DIV/0!
05/01/2016;DG#07;0;0;#DIV/0!
05/01/2016;DG#08;0;0;#DIV/0!
05/01/2016;DG#09;0;0;#DIV/0!
05/01/2016;DG#10;0;0;#DIV/0!
05/01/2016;DG#11;0;0;#DIV/0!
05/01/2016;DG#12;0;0;#DIV/0!
05/01/2016;DG#13;0;0;#DIV/0!
05/01/2016;DG#14;0;0;#DIV/0!
05/01/2016;DG#15;0;0;#DIV/0!
05/01/2016;DG#16;0;0;#DIV/0!
05/01/2016;DG#17;0;6;#DIV/0!
05/01/2016;DG#18;191440;40860;213,44
05/01/2016;DG#19;0;0;#DIV/0!
05/01/2016;DG#20;195984;41324;210,85
05/01/2016;DG#21;0;0;#DIV/0!
05/01/2016;DG#22;189632;39696;209,33
05/01/2016;DG#23;0;0;#DIV/0!
06/01/2016;DG#01;0;0;#DIV/0!
06/01/2016;DG#02;0;0;#DIV/0!
06/01/2016;DG#03;0;0;#DIV/0!
06/01/2016;DG#04;0;0;#DIV/0!
06/01/2016;DG#05;0;0;#DIV/0!
06/01/2016;DG#06;0;0;#DIV/0!
06/01/2016;DG#07;0;0;#DIV/0!
06/01/2016;DG#08;0;0;#DIV/0!
06/01/2016;DG#09;0;0;#DIV/0!
06/01/2016;DG#10;0;0;#DIV/0!
06/01/2016;DG#11;0;0;#DIV/0!
06/01/2016;DG#12;0;0;#DIV/0!
06/01/2016;DG#13;0;0;#DIV/0!
06/01/2016;DG#14;0;0;#DIV/0!
06/01/2016;DG#15;0;0;#DIV/0!
06/01/2016;DG#16;0;0;#DIV/0!
06/01/2016;DG#17;0;0;#DIV/0!
06/01/2016;DG#18;196584;41872;213
06/01/2016;DG#19;0;0;#DIV/0!
06/01/2016;DG#20;202248;42638;210,82
06/01/2016;DG#21;0;0;#DIV/0!
06/01/2016;DG#22;196744;41154;209,18
06/01/2016;DG#23;0;0;#DIV/0!
07/01/2016;DG#01;0;0;#DIV/0!
07/01/2016;DG#02;0;0;#DIV/0!
07/01/2016;DG#03;0;0;#DIV/0!
07/01/2016;DG#04;0;2;#DIV/0!
07/01/2016;DG#05;0;0;#DIV/0!
07/01/2016;DG#06;0;4;#DIV/0!
07/01/2016;DG#07;0;0;#DIV/0!
07/01/2016;DG#08;0;0;#DIV/0!
07/01/2016;DG#09;0;2;#DIV/0!
07/01/2016;DG#10;0;0;#DIV/0!
07/01/2016;DG#11;0;2;#DIV/0!
07/01/2016;DG#12;0;0;#DIV/0!
07/01/2016;DG#13;0;0;#DIV/0!
07/01/2016;DG#14;0;0;#DIV/0!
07/01/2016;DG#15;0;0;#DIV/0!
07/01/2016;DG#16;0;0;#DIV/0!
07/01/2016;DG#17;9904;2242;226,37
07/01/2016;DG#18;188744;40336;213,71
07/01/2016;DG#19;0;2;#DIV/0!
07/01/2016;DG#20;202136;42618;210,84
07/01/2016;DG#21;0;216;#DIV/0!
07/01/2016;DG#22;188440;39454;209,37
07/01/2016;DG#23;0;2;#DIV/0!
08/01/2016;DG#01;0;0;#DIV/0!
08/01/2016;DG#02;0;0;#DIV/0!
08/01/2016;DG#03;0;0;#DIV/0!
08/01/2016;DG#04;0;0;#DIV/0!
08/01/2016;DG#05;0;32;#DIV/0!
08/01/2016;DG#06;0;2;#DIV/0!
08/01/2016;DG#07;0;0;#DIV/0!
08/01/2016;DG#08;0;128;#DIV/0!
08/01/2016;DG#09;0;0;#DIV/0!
08/01/2016;DG#10;0;0;#DIV/0!
08/01/2016;DG#11;0;0;#DIV/0!
08/01/2016;DG#12;0;0;#DIV/0!
08/01/2016;DG#13;0;0;#DIV/0!
08/01/2016;DG#14;0;0;#DIV/0!
08/01/2016;DG#15;0;0;#DIV/0!
08/01/2016;DG#16;0;0;#DIV/0!
08/01/2016;DG#17;0;2;#DIV/0!
08/01/2016;DG#18;198648;42366;213,27
08/01/2016;DG#19;0;0;#DIV/0!
08/01/2016;DG#20;202272;42702;211,11
08/01/2016;DG#21;0;0;#DIV/0!
08/01/2016;DG#22;193944;40564;209,15
08/01/2016;DG#23;0;0;#DIV/0!
09/01/2016;DG#01;0;0;#DIV/0!
09/01/2016;DG#02;0;0;#DIV/0!
09/01/2016;DG#03;0;0;#DIV/0!
09/01/2016;DG#04;0;0;#DIV/0!
09/01/2016;DG#05;0;0;#DIV/0!
09/01/2016;DG#06;0;0;#DIV/0!
09/01/2016;DG#07;0;0;#DIV/0!
09/01/2016;DG#08;0;0;#DIV/0!
09/01/2016;DG#09;0;0;#DIV/0!
09/01/2016;DG#10;0;0;#DIV/0!
09/01/2016;DG#11;0;0;#DIV/0!
09/01/2016;DG#12;0;0;#DIV/0!
09/01/2016;DG#13;0;0;#DIV/0!
09/01/2016;DG#14;0;0;#DIV/0!
09/01/2016;DG#15;0;0;#DIV/0!
09/01/2016;DG#16;0;0;#DIV/0!
09/01/2016;DG#17;0;0;#DIV/0!
09/01/2016;DG#18;198152;42166;212,8
09/01/2016;DG#19;0;0;#DIV/0!
09/01/2016;DG#20;199984;42154;210,79
09/01/2016;DG#21;115000;24174;210,21
09/01/2016;DG#22;82976;17420;209,94
09/01/2016;DG#23;0;0;#DIV/0!
10/01/2016;DG#01;0;0;#DIV/0!
10/01/2016;DG#02;0;0;#DIV/0!
10/01/2016;DG#03;0;0;#DIV/0!
10/01/2016;DG#04;0;0;#DIV/0!
10/01/2016;DG#05;0;0;#DIV/0!
10/01/2016;DG#06;0;0;#DIV/0!
10/01/2016;DG#07;0;0;#DIV/0!
10/01/2016;DG#08;0;0;#DIV/0!
10/01/2016;DG#09;0;0;#DIV/0!
10/01/2016;DG#10;0;0;#DIV/0!
10/01/2016;DG#11;0;0;#DIV/0!
10/01/2016;DG#12;0;0;#DIV/0!
10/01/2016;DG#13;0;0;#DIV/0!
10/01/2016;DG#14;0;0;#DIV/0!
10/01/2016;DG#15;0;0;#DIV/0!
10/01/2016;DG#16;0;0;#DIV/0!
10/01/2016;DG#17;0;0;#DIV/0!
10/01/2016;DG#18;198936;42406;213,16
10/01/2016;DG#19;0;0;#DIV/0!
10/01/2016;DG#20;199856;42148;210,89
10/01/2016;DG#21;197536;41518;210,18
10/01/2016;DG#22;0;0;#DIV/0!
10/01/2016;DG#23;0;0;#DIV/0!
11/01/2016;DG#01;0;2;#DIV/0!
11/01/2016;DG#02;0;0;#DIV/0!
11/01/2016;DG#03;0;0;#DIV/0!
11/01/2016;DG#04;0;0;#DIV/0!
11/01/2016;DG#05;0;0;#DIV/0!
11/01/2016;DG#06;0;0;#DIV/0!
11/01/2016;DG#07;0;0;#DIV/0!
11/01/2016;DG#08;0;0;#DIV/0!
11/01/2016;DG#09;0;0;#DIV/0!
11/01/2016;DG#10;0;0;#DIV/0!
11/01/2016;DG#11;0;0;#DIV/0!
11/01/2016;DG#12;0;0;#DIV/0!
11/01/2016;DG#13;0;0;#DIV/0!
11/01/2016;DG#14;0;0;#DIV/0!
11/01/2016;DG#15;0;0;#DIV/0!
11/01/2016;DG#16;0;0;#DIV/0!
11/01/2016;DG#17;0;0;#DIV/0!
11/01/2016;DG#18;65560;12986;198,08
11/01/2016;DG#19;0;0;#DIV/0!
11/01/2016;DG#20;65872;12916;196,08
11/01/2016;DG#21;64928;12692;195,48
11/01/2016;DG#22;0;0;#DIV/0!
11/01/2016;DG#23;0;0;#DIV/0!
12/01/2016;DG#01;0;0;#DIV/0!
12/01/2016;DG#02;0;0;#DIV/0!
12/01/2016;DG#03;0;0;#DIV/0!
12/01/2016;DG#04;0;0;#DIV/0!
12/01/2016;DG#05;0;0;#DIV/0!
12/01/2016;DG#06;0;0;#DIV/0!
12/01/2016;DG#07;0;0;#DIV/0!
12/01/2016;DG#08;0;0;#DIV/0!
12/01/2016;DG#09;0;0;#DIV/0!
12/01/2016;DG#10;0;0;#DIV/0!
12/01/2016;DG#11;0;0;#DIV/0!
12/01/2016;DG#12;0;0;#DIV/0!
12/01/2016;DG#13;0;0;#DIV/0!
12/01/2016;DG#14;0;0;#DIV/0!
12/01/2016;DG#15;0;0;#DIV/0!
12/01/2016;DG#16;0;0;#DIV/0!
12/01/2016;DG#17;15672;3504;223,58
12/01/2016;DG#18;87792;19084;217,38
12/01/2016;DG#19;0;0;#DIV/0!
12/01/2016;DG#20;106824;22748;212,95
12/01/2016;DG#21;0;1088;#DIV/0!
12/01/2016;DG#22;108744;22896;210,55
12/01/2016;DG#23;0;722;#DIV/0!
13/01/2016;DG#01;0;0;#DIV/0!
13/01/2016;DG#02;0;0;#DIV/0!
13/01/2016;DG#03;0;0;#DIV/0!
13/01/2016;DG#04;0;0;#DIV/0!
13/01/2016;DG#05;0;0;#DIV/0!
13/01/2016;DG#06;0;0;#DIV/0!
13/01/2016;DG#07;0;0;#DIV/0!
13/01/2016;DG#08;0;0;#DIV/0!
13/01/2016;DG#09;0;0;#DIV/0!
13/01/2016;DG#10;0;0;#DIV/0!
13/01/2016;DG#11;0;0;#DIV/0!
13/01/2016;DG#12;0;0;#DIV/0!
13/01/2016;DG#13;0;0;#DIV/0!
13/01/2016;DG#14;0;0;#DIV/0!
13/01/2016;DG#15;0;0;#DIV/0!
13/01/2016;DG#16;0;0;#DIV/0!
13/01/2016;DG#17;0;0;#DIV/0!
13/01/2016;DG#18;194592;41520;213,37
13/01/2016;DG#19;0;0;#DIV/0!
13/01/2016;DG#20;201208;42432;210,89
13/01/2016;DG#21;0;1084;#DIV/0!
13/01/2016;DG#22;201008;42124;209,56
13/01/2016;DG#23;0;280;#DIV/0!
14/01/2016;DG#01;0;0;#DIV/0!
14/01/2016;DG#02;0;0;#DIV/0!
14/01/2016;DG#03;0;0;#DIV/0!
14/01/2016;DG#04;0;0;#DIV/0!
14/01/2016;DG#05;0;0;#DIV/0!
14/01/2016;DG#06;0;48;#DIV/0!
14/01/2016;DG#07;0;0;#DIV/0!
14/01/2016;DG#08;0;0;#DIV/0!
14/01/2016;DG#09;0;0;#DIV/0!
14/01/2016;DG#10;0;0;#DIV/0!
14/01/2016;DG#11;0;0;#DIV/0!
14/01/2016;DG#12;0;0;#DIV/0!
14/01/2016;DG#13;0;0;#DIV/0!
14/01/2016;DG#14;0;0;#DIV/0!
14/01/2016;DG#15;0;0;#DIV/0!
14/01/2016;DG#16;0;0;#DIV/0!
14/01/2016;DG#17;0;0;#DIV/0!
14/01/2016;DG#18;194176;41408;213,25
14/01/2016;DG#19;0;0;#DIV/0!
14/01/2016;DG#20;204656;43232;211,24
14/01/2016;DG#21;0;1176;#DIV/0!
14/01/2016;DG#22;203944;42764;209,69
14/01/2016;DG#23;0;274;#DIV/0!
15/01/2016;DG#01;0;0;#DIV/0!
15/01/2016;DG#02;0;0;#DIV/0!
15/01/2016;DG#03;0;76;#DIV/0!
15/01/2016;DG#04;0;0;#DIV/0!
15/01/2016;DG#05;0;0;#DIV/0!
15/01/2016;DG#06;0;2;#DIV/0!
15/01/2016;DG#07;0;0;#DIV/0!
15/01/2016;DG#08;0;0;#DIV/0!
15/01/2016;DG#09;0;0;#DIV/0!
15/01/2016;DG#10;0;0;#DIV/0!
15/01/2016;DG#11;0;0;#DIV/0!
15/01/2016;DG#12;0;2;#DIV/0!
15/01/2016;DG#13;0;0;#DIV/0!
15/01/2016;DG#14;0;0;#DIV/0!
15/01/2016;DG#15;0;0;#DIV/0!
15/01/2016;DG#16;0;0;#DIV/0!
15/01/2016;DG#17;9192;2250;244,78
15/01/2016;DG#18;190816;40940;214,55
15/01/2016;DG#19;0;0;#DIV/0!
15/01/2016;DG#20;196632;41640;211,77
15/01/2016;DG#21;0;572;#DIV/0!
15/01/2016;DG#22;204160;42812;209,7
15/01/2016;DG#23;0;18;#DIV/0!
16/01/2016;DG#01;0;0;#DIV/0!
16/01/2016;DG#02;0;0;#DIV/0!
16/01/2016;DG#03;0;0;#DIV/0!
16/01/2016;DG#04;0;0;#DIV/0!
16/01/2016;DG#05;0;0;#DIV/0!
16/01/2016;DG#06;0;144;#DIV/0!
16/01/2016;DG#07;0;0;#DIV/0!
16/01/2016;DG#08;0;0;#DIV/0!
16/01/2016;DG#09;0;0;#DIV/0!
16/01/2016;DG#10;0;0;#DIV/0!
16/01/2016;DG#11;0;0;#DIV/0!
16/01/2016;DG#12;0;0;#DIV/0!
16/01/2016;DG#13;0;0;#DIV/0!
16/01/2016;DG#14;0;0;#DIV/0!
16/01/2016;DG#15;0;0;#DIV/0!
16/01/2016;DG#16;0;0;#DIV/0!
16/01/2016;DG#17;0;0;#DIV/0!
16/01/2016;DG#18;196568;41896;213,14
16/01/2016;DG#19;0;0;#DIV/0!
16/01/2016;DG#20;197448;41656;210,97
16/01/2016;DG#21;0;2024;#DIV/0!
16/01/2016;DG#22;203952;42770;209,71
16/01/2016;DG#23;0;290;#DIV/0!
17/01/2016;DG#01;0;0;#DIV/0!
17/01/2016;DG#02;0;0;#DIV/0!
17/01/2016;DG#03;0;0;#DIV/0!
17/01/2016;DG#04;0;0;#DIV/0!
17/01/2016;DG#05;0;0;#DIV/0!
17/01/2016;DG#06;0;10;#DIV/0!
17/01/2016;DG#07;0;0;#DIV/0!
17/01/2016;DG#08;0;0;#DIV/0!
17/01/2016;DG#09;0;2;#DIV/0!
17/01/2016;DG#10;0;0;#DIV/0!
17/01/2016;DG#11;0;0;#DIV/0!
17/01/2016;DG#12;0;0;#DIV/0!
17/01/2016;DG#13;0;0;#DIV/0!
17/01/2016;DG#14;0;0;#DIV/0!
17/01/2016;DG#15;0;0;#DIV/0!
17/01/2016;DG#16;0;0;#DIV/0!
17/01/2016;DG#17;0;0;#DIV/0!
17/01/2016;DG#18;196576;41952;213,41
17/01/2016;DG#19;0;0;#DIV/0!
17/01/2016;DG#20;197408;41768;211,58
17/01/2016;DG#21;6736;2706;401,72
17/01/2016;DG#22;197496;41538;210,32
17/01/2016;DG#23;0;12;#DIV/0!
18/01/2016;DG#01;0;0;#DIV/0!
18/01/2016;DG#02;0;0;#DIV/0!
18/01/2016;DG#03;0;0;#DIV/0!
18/01/2016;DG#04;0;0;#DIV/0!
18/01/2016;DG#05;0;0;#DIV/0!
18/01/2016;DG#06;0;26;#DIV/0!
18/01/2016;DG#07;0;0;#DIV/0!
18/01/2016;DG#08;0;0;#DIV/0!
18/01/2016;DG#09;0;0;#DIV/0!
18/01/2016;DG#10;0;0;#DIV/0!
18/01/2016;DG#11;0;0;#DIV/0!
18/01/2016;DG#12;0;0;#DIV/0!
18/01/2016;DG#13;0;0;#DIV/0!
18/01/2016;DG#14;0;0;#DIV/0!
18/01/2016;DG#15;0;0;#DIV/0!
18/01/2016;DG#16;0;0;#DIV/0!
18/01/2016;DG#17;0;0;#DIV/0!
18/01/2016;DG#18;195816;41680;212,85
18/01/2016;DG#19;0;0;#DIV/0!
18/01/2016;DG#20;197472;41636;210,85
18/01/2016;DG#21;0;0;#DIV/0!
18/01/2016;DG#22;203968;42724;209,46
18/01/2016;DG#23;0;28;#DIV/0!
19/01/2016;DG#01;0;0;#DIV/0!
19/01/2016;DG#02;0;0;#DIV/0!
19/01/2016;DG#03;0;0;#DIV/0!
19/01/2016;DG#04;0;0;#DIV/0!
19/01/2016;DG#05;0;0;#DIV/0!
19/01/2016;DG#06;0;14;#DIV/0!
19/01/2016;DG#07;0;0;#DIV/0!
19/01/2016;DG#08;0;0;#DIV/0!
19/01/2016;DG#09;0;0;#DIV/0!
19/01/2016;DG#10;0;0;#DIV/0!
19/01/2016;DG#11;0;0;#DIV/0!
19/01/2016;DG#12;0;0;#DIV/0!
19/01/2016;DG#13;0;0;#DIV/0!
19/01/2016;DG#14;0;0;#DIV/0!
19/01/2016;DG#15;0;0;#DIV/0!
19/01/2016;DG#16;0;0;#DIV/0!
19/01/2016;DG#17;0;0;#DIV/0!
19/01/2016;DG#18;195608;41696;213,16
19/01/2016;DG#19;66864;14054;210,19
19/01/2016;DG#20;196560;41464;210,95
19/01/2016;DG#21;0;2;#DIV/0!
19/01/2016;DG#22;138896;29140;209,8
19/01/2016;DG#23;0;2;#DIV/0!
20/01/2016;DG#01;0;0;#DIV/0!
20/01/2016;DG#02;0;0;#DIV/0!
20/01/2016;DG#03;114112;24248;212,49
20/01/2016;DG#04;0;0;#DIV/0!
20/01/2016;DG#05;0;0;#DIV/0!
20/01/2016;DG#06;0;12;#DIV/0!
20/01/2016;DG#07;0;0;#DIV/0!
20/01/2016;DG#08;0;0;#DIV/0!
20/01/2016;DG#09;0;0;#DIV/0!
20/01/2016;DG#10;0;0;#DIV/0!
20/01/2016;DG#11;0;0;#DIV/0!
20/01/2016;DG#12;0;0;#DIV/0!
20/01/2016;DG#13;0;0;#DIV/0!
20/01/2016;DG#14;0;0;#DIV/0!
20/01/2016;DG#15;0;0;#DIV/0!
20/01/2016;DG#16;0;0;#DIV/0!
20/01/2016;DG#17;162784;34408;211,37
20/01/2016;DG#18;34024;7368;216,55
20/01/2016;DG#19;208160;43550;209,21
20/01/2016;DG#20;196536;41568;211,5
20/01/2016;DG#21;0;0;#DIV/0!
20/01/2016;DG#22;0;128;#DIV/0!
20/01/2016;DG#23;0;6;#DIV/0!
21/01/2016;DG#01;0;0;#DIV/0!
21/01/2016;DG#02;0;0;#DIV/0!
21/01/2016;DG#03;207136;43182;208,47
21/01/2016;DG#04;0;0;#DIV/0!
21/01/2016;DG#05;0;0;#DIV/0!
21/01/2016;DG#06;0;4;#DIV/0!
